,SEASON_YEAR,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,TEAM_ID,FGM_LT_10,FGA_LT_10,LT_10_PCT,NS_LT_10_PCT,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,E_PACE,E_DEF_RATING
16,2023-24,ORL,Orlando Magic,22300391,2023-12-23,ORL @ IND,1610612754,1096,1873,0.585,0.586,1767,3525,0.501,0.474,425,1123,0.378,0.367,1342,2402,0.559,0.545,107.1,117.9
18,2023-24,ORL,Orlando Magic,22300378,2023-12-21,ORL @ MIL,1610612749,981,1693,0.579,0.583,1788,3795,0.471,0.473,475,1398,0.34,0.365,1313,2397,0.548,0.542,103.9,113.1
2,2023-24,ORL,Orlando Magic,22300366,2023-12-20,ORL vs. MIA,1610612748,883,1443,0.612,0.585,1600,3357,0.477,0.473,514,1422,0.361,0.364,1086,1935,0.561,0.543,99.2,108.2
20,2023-24,ORL,Orlando Magic,22300344,2023-12-17,ORL @ BOS,1610612738,851,1560,0.546,0.588,1623,3588,0.452,0.477,537,1483,0.362,0.366,1086,2105,0.516,0.548,100.3,105.9
21,2023-24,ORL,Orlando Magic,22300329,2023-12-15,ORL @ BOS,1610612738,851,1560,0.546,0.588,1623,3588,0.452,0.477,537,1483,0.362,0.366,1086,2105,0.516,0.548,100.3,105.9
23,2023-24,ORL,Orlando Magic,22300294,2023-12-11,ORL vs. CLE,1610612739,821,1467,0.56,0.586,1489,3236,0.46,0.474,444,1240,0.358,0.367,1045,1996,0.524,0.545,100.9,110.0
25,2023-24,ORL,Orlando Magic,22301217,2023-12-08,ORL vs. DET,1610612765,1006,1711,0.588,0.584,1731,3494,0.495,0.474,455,1195,0.381,0.367,1276,2299,0.555,0.544,102.3,114.7
24,2023-24,ORL,Orlando Magic,22301205,2023-12-06,ORL @ CLE,1610612739,821,1467,0.56,0.586,1489,3236,0.46,0.474,444,1240,0.358,0.367,1045,1996,0.524,0.545,100.9,110.0
26,2023-24,ORL,Orlando Magic,22300282,2023-12-02,ORL @ BKN,1610612751,784,1391,0.564,0.584,1557,3338,0.466,0.475,528,1379,0.383,0.367,1029,1959,0.525,0.543,100.6,112.9
14,2023-24,ORL,Orlando Magic,22300274,2023-12-01,ORL vs. WAS,1610612764,1035,1717,0.603,0.582,1776,3560,0.499,0.474,502,1322,0.38,0.366,1274,2238,0.569,0.544,105.6,118.1
15,2023-24,ORL,Orlando Magic,22300259,2023-11-29,ORL vs. WAS,1610612764,1035,1717,0.603,0.582,1776,3560,0.499,0.474,502,1322,0.38,0.366,1274,2238,0.569,0.544,105.6,118.1
28,2023-24,ORL,Orlando Magic,22300248,2023-11-26,ORL vs. CHA,1610612766,912,1502,0.607,0.586,1621,3251,0.499,0.477,499,1257,0.397,0.37,1122,1994,0.563,0.544,103.2,116.7
22,2023-24,ORL,Orlando Magic,22300043,2023-11-24,ORL vs. BOS,1610612738,851,1560,0.546,0.588,1623,3588,0.452,0.477,537,1483,0.362,0.366,1086,2105,0.516,0.548,100.3,105.9
7,2023-24,ORL,Orlando Magic,22300226,2023-11-22,ORL vs. DEN,1610612743,915,1624,0.563,0.584,1630,3506,0.465,0.474,453,1255,0.361,0.365,1177,2251,0.523,0.543,99.8,110.0
29,2023-24,ORL,Orlando Magic,22300038,2023-11-21,ORL vs. TOR,1610612761,955,1616,0.591,0.584,1710,3517,0.486,0.473,526,1357,0.388,0.366,1184,2160,0.548,0.543,101.4,109.2
17,2023-24,ORL,Orlando Magic,22300209,2023-11-19,ORL @ IND,1610612754,1096,1873,0.585,0.586,1767,3525,0.501,0.474,425,1123,0.378,0.367,1342,2402,0.559,0.545,107.1,117.9
30,2023-24,ORL,Orlando Magic,22300033,2023-11-17,ORL @ CHI,1610612741,863,1464,0.589,0.588,1659,3548,0.468,0.476,582,1590,0.366,0.368,1077,1958,0.55,0.545,97.9,112.9
31,2023-24,ORL,Orlando Magic,22300196,2023-11-15,ORL @ CHI,1610612741,863,1464,0.589,0.588,1659,3548,0.468,0.476,582,1590,0.366,0.368,1077,1958,0.55,0.545,97.9,112.9
27,2023-24,ORL,Orlando Magic,22300020,2023-11-14,ORL @ BKN,1610612751,784,1391,0.564,0.584,1557,3338,0.466,0.475,528,1379,0.383,0.367,1029,1959,0.525,0.543,100.6,112.9
19,2023-24,ORL,Orlando Magic,22300173,2023-11-11,ORL vs. MIL,1610612749,981,1693,0.579,0.583,1788,3795,0.471,0.473,475,1398,0.34,0.365,1313,2397,0.548,0.542,103.9,113.1
5,2023-24,ORL,Orlando Magic,22300172,2023-11-09,ORL vs. ATL,1610612737,999,1613,0.619,0.588,1757,3478,0.505,0.478,522,1341,0.389,0.367,1235,2137,0.578,0.548,104.5,115.1
32,2023-24,ORL,Orlando Magic,22300147,2023-11-06,ORL vs. DAL,1610612742,996,1618,0.616,0.577,1740,3632,0.479,0.47,532,1458,0.365,0.365,1208,2174,0.556,0.537,103.1,115.0
33,2023-24,ORL,Orlando Magic,22300134,2023-11-04,ORL vs. LAL,1610612747,847,1470,0.576,0.581,1692,3615,0.468,0.472,568,1488,0.382,0.367,1124,2127,0.528,0.54,102.4,107.5
35,2023-24,ORL,Orlando Magic,22300130,2023-11-02,ORL @ UTA,1610612762,979,1690,0.579,0.582,1781,3737,0.477,0.473,578,1528,0.378,0.366,1203,2209,0.545,0.541,102.4,116.8
36,2023-24,ORL,Orlando Magic,22300114,2023-10-31,ORL @ LAC,1610612746,848,1501,0.565,0.584,1582,3421,0.462,0.471,491,1366,0.359,0.365,1091,2055,0.531,0.542,101.2,106.0
34,2023-24,ORL,Orlando Magic,22300111,2023-10-30,ORL @ LAL,1610612747,847,1470,0.576,0.581,1692,3615,0.468,0.472,568,1488,0.382,0.367,1124,2127,0.528,0.54,102.4,107.5
37,2023-24,ORL,Orlando Magic,22300086,2023-10-27,ORL @ POR,1610612757,1040,1599,0.65,0.593,1694,3404,0.498,0.475,445,1296,0.343,0.366,1249,2108,0.593,0.549,100.5,111.5
38,2023-24,ORL,Orlando Magic,22300066,2023-10-25,ORL vs. HOU,1610612745,825,1433,0.576,0.591,1547,3390,0.456,0.477,479,1398,0.343,0.366,1068,1992,0.536,0.548,98.8,105.2
0,2023-24,NYK,New York Knicks,22300544,2024-01-13,NYK @ MEM,1610612763,821,1492,0.55,0.587,1584,3405,0.465,0.477,532,1382,0.385,0.369,1052,2023,0.52,0.545,102.2,111.5
1,2023-24,NYK,New York Knicks,22300530,2024-01-11,NYK @ DAL,1610612742,996,1618,0.616,0.577,1740,3632,0.479,0.47,532,1458,0.365,0.365,1208,2174,0.556,0.537,103.1,115.0
2,2023-24,NYK,New York Knicks,22300514,2024-01-09,NYK vs. POR,1610612757,1040,1599,0.65,0.593,1694,3404,0.498,0.475,445,1296,0.343,0.366,1249,2108,0.593,0.549,100.5,111.5
3,2023-24,NYK,New York Knicks,22300494,2024-01-06,NYK @ WAS,1610612764,1035,1717,0.603,0.582,1776,3560,0.499,0.474,502,1322,0.38,0.366,1274,2238,0.569,0.544,105.6,118.1
5,2023-24,NYK,New York Knicks,22300483,2024-01-05,NYK @ PHI,1610612755,902,1551,0.582,0.584,1546,3345,0.462,0.475,419,1245,0.337,0.366,1127,2100,0.537,0.545,101.5,110.9
6,2023-24,NYK,New York Knicks,22300468,2024-01-03,NYK vs. CHI,1610612741,863,1464,0.589,0.588,1659,3548,0.468,0.476,582,1590,0.366,0.368,1077,1958,0.55,0.545,97.9,112.9
7,2023-24,NYK,New York Knicks,22300451,2024-01-01,NYK vs. MIN,1610612750,800,1470,0.544,0.586,1530,3454,0.443,0.474,452,1296,0.349,0.368,1078,2158,0.5,0.544,101.6,103.5
9,2023-24,NYK,New York Knicks,22300441,2023-12-30,NYK @ IND,1610612754,1096,1873,0.585,0.586,1767,3525,0.501,0.474,425,1123,0.378,0.367,1342,2402,0.559,0.545,107.1,117.9
10,2023-24,NYK,New York Knicks,22300429,2023-12-29,NYK @ ORL,1610612753,905,1536,0.589,0.59,1596,3365,0.474,0.478,454,1279,0.355,0.368,1142,2086,0.547,0.549,102.7,104.7
11,2023-24,NYK,New York Knicks,22300419,2023-12-27,NYK @ OKC,1610612760,802,1458,0.55,0.582,1517,3423,0.443,0.471,518,1463,0.354,0.365,999,1960,0.51,0.54,102.6,107.7
12,2023-24,NYK,New York Knicks,22300401,2023-12-25,NYK vs. MIL,1610612749,981,1693,0.579,0.583,1788,3795,0.471,0.473,475,1398,0.34,0.365,1313,2397,0.548,0.542,103.9,113.1
13,2023-24,NYK,New York Knicks,22300388,2023-12-23,NYK vs. MIL,1610612749,981,1693,0.579,0.583,1788,3795,0.471,0.473,475,1398,0.34,0.365,1313,2397,0.548,0.542,103.9,113.1
16,2023-24,NYK,New York Knicks,22300368,2023-12-20,NYK @ BKN,1610612751,784,1391,0.564,0.584,1557,3338,0.466,0.475,528,1379,0.383,0.367,1029,1959,0.525,0.543,100.6,112.9
17,2023-24,NYK,New York Knicks,22300359,2023-12-18,NYK @ LAL,1610612747,847,1470,0.576,0.581,1692,3615,0.468,0.472,568,1488,0.382,0.367,1124,2127,0.528,0.54,102.4,107.5
18,2023-24,NYK,New York Knicks,22300343,2023-12-16,NYK @ LAC,1610612746,848,1501,0.565,0.584,1582,3421,0.462,0.471,491,1366,0.359,0.365,1091,2055,0.531,0.542,101.2,106.0
20,2023-24,NYK,New York Knicks,22300333,2023-12-15,NYK @ PHX,1610612756,884,1528,0.579,0.577,1626,3481,0.467,0.467,506,1367,0.37,0.362,1120,2114,0.53,0.535,99.9,111.1
22,2023-24,NYK,New York Knicks,22300318,2023-12-13,NYK @ UTA,1610612762,979,1690,0.579,0.582,1781,3737,0.477,0.473,578,1528,0.378,0.366,1203,2209,0.545,0.541,102.4,116.8
23,2023-24,NYK,New York Knicks,22300297,2023-12-11,NYK vs. TOR,1610612761,955,1616,0.591,0.584,1710,3517,0.486,0.473,526,1357,0.388,0.366,1184,2160,0.548,0.543,101.4,109.2
25,2023-24,NYK,New York Knicks,22301227,2023-12-08,NYK @ BOS,1610612738,851,1560,0.546,0.588,1623,3588,0.452,0.477,537,1483,0.362,0.366,1086,2105,0.516,0.548,100.3,105.9
14,2023-24,NYK,New York Knicks,22301201,2023-12-05,NYK @ MIL,1610612749,981,1693,0.579,0.583,1788,3795,0.471,0.473,475,1398,0.34,0.365,1313,2397,0.548,0.542,103.9,113.1
24,2023-24,NYK,New York Knicks,22300276,2023-12-01,NYK @ TOR,1610612761,955,1616,0.591,0.584,1710,3517,0.486,0.473,526,1357,0.388,0.366,1184,2160,0.548,0.543,101.4,109.2
28,2023-24,NYK,New York Knicks,22300268,2023-11-30,NYK vs. DET,1610612765,1006,1711,0.588,0.584,1731,3494,0.495,0.474,455,1195,0.381,0.367,1276,2299,0.555,0.544,102.3,114.7
29,2023-24,NYK,New York Knicks,22300057,2023-11-28,NYK vs. CHA,1610612766,912,1502,0.607,0.586,1621,3251,0.499,0.477,499,1257,0.397,0.37,1122,1994,0.563,0.544,103.2,116.7
21,2023-24,NYK,New York Knicks,22300247,2023-11-26,NYK vs. PHX,1610612756,884,1528,0.579,0.577,1626,3481,0.467,0.467,506,1367,0.37,0.362,1120,2114,0.53,0.535,99.9,111.1
32,2023-24,NYK,New York Knicks,22300045,2023-11-24,NYK vs. MIA,1610612748,883,1443,0.612,0.585,1600,3357,0.477,0.473,514,1422,0.361,0.364,1086,1935,0.561,0.543,99.2,108.2
8,2023-24,NYK,New York Knicks,22300221,2023-11-20,NYK @ MIN,1610612750,800,1470,0.544,0.586,1530,3454,0.443,0.474,452,1296,0.349,0.368,1078,2158,0.5,0.544,101.6,103.5
30,2023-24,NYK,New York Knicks,22300202,2023-11-18,NYK @ CHA,1610612766,912,1502,0.607,0.586,1621,3251,0.499,0.477,499,1257,0.397,0.37,1122,1994,0.563,0.544,103.2,116.7
4,2023-24,NYK,New York Knicks,22300028,2023-11-17,NYK @ WAS,1610612764,1035,1717,0.603,0.582,1776,3560,0.499,0.474,502,1322,0.38,0.366,1274,2238,0.569,0.544,105.6,118.1
33,2023-24,NYK,New York Knicks,22300193,2023-11-15,NYK @ ATL,1610612737,999,1613,0.619,0.588,1757,3478,0.505,0.478,522,1341,0.389,0.367,1235,2137,0.578,0.548,104.5,115.1
26,2023-24,NYK,New York Knicks,22300188,2023-11-13,NYK @ BOS,1610612738,851,1560,0.546,0.588,1623,3588,0.452,0.477,537,1483,0.362,0.366,1086,2105,0.516,0.548,100.3,105.9
31,2023-24,NYK,New York Knicks,22300177,2023-11-12,NYK vs. CHA,1610612766,912,1502,0.607,0.586,1621,3251,0.499,0.477,499,1257,0.397,0.37,1122,1994,0.563,0.544,103.2,116.7
35,2023-24,NYK,New York Knicks,22300161,2023-11-08,NYK vs. SAS,1610612759,910,1543,0.59,0.582,1700,3484,0.488,0.475,538,1391,0.387,0.369,1162,2093,0.555,0.542,104.6,116.5
19,2023-24,NYK,New York Knicks,22300151,2023-11-06,NYK vs. LAC,1610612746,848,1501,0.565,0.584,1582,3421,0.462,0.471,491,1366,0.359,0.365,1091,2055,0.531,0.542,101.2,106.0
15,2023-24,NYK,New York Knicks,22300002,2023-11-03,NYK @ MIL,1610612749,981,1693,0.579,0.583,1788,3795,0.471,0.473,475,1398,0.34,0.365,1313,2397,0.548,0.542,103.9,113.1
36,2023-24,NYK,New York Knicks,22300120,2023-11-01,NYK vs. CLE,1610612739,821,1467,0.56,0.586,1489,3236,0.46,0.474,444,1240,0.358,0.367,1045,1996,0.524,0.545,100.9,110.0
37,2023-24,NYK,New York Knicks,22300112,2023-10-31,NYK @ CLE,1610612739,821,1467,0.56,0.586,1489,3236,0.46,0.474,444,1240,0.358,0.367,1045,1996,0.524,0.545,100.9,110.0
38,2023-24,NYK,New York Knicks,22300090,2023-10-28,NYK @ NOP,1610612740,895,1491,0.6,0.585,1599,3476,0.46,0.473,518,1538,0.337,0.365,1081,1938,0.558,0.544,102.8,109.5
34,2023-24,NYK,New York Knicks,22300079,2023-10-27,NYK @ ATL,1610612737,999,1613,0.619,0.588,1757,3478,0.505,0.478,522,1341,0.389,0.367,1235,2137,0.578,0.548,104.5,115.1
27,2023-24,NYK,New York Knicks,22300065,2023-10-25,NYK vs. BOS,1610612738,851,1560,0.546,0.588,1623,3588,0.452,0.477,537,1483,0.362,0.366,1086,2105,0.516,0.548,100.3,105.9
0,2023-24,HOU,Houston Rockets,22300555,2024-01-15,HOU @ PHI,1610612755,902,1551,0.582,0.584,1546,3345,0.462,0.475,419,1245,0.337,0.366,1127,2100,0.537,0.545,101.5,110.9
2,2023-24,HOU,Houston Rockets,22300542,2024-01-13,HOU @ BOS,1610612738,851,1560,0.546,0.588,1623,3588,0.452,0.477,537,1483,0.362,0.366,1086,2105,0.516,0.548,100.3,105.9
3,2023-24,HOU,Houston Rockets,22300534,2024-01-12,HOU @ DET,1610612765,1006,1711,0.588,0.584,1731,3494,0.495,0.474,455,1195,0.381,0.367,1276,2299,0.555,0.544,102.3,114.7
5,2023-24,HOU,Houston Rockets,22300523,2024-01-10,HOU @ CHI,1610612741,863,1464,0.589,0.588,1659,3548,0.468,0.476,582,1590,0.366,0.368,1077,1958,0.55,0.545,97.9,112.9
6,2023-24,HOU,Houston Rockets,22300509,2024-01-08,HOU @ MIA,1610612748,883,1443,0.612,0.585,1600,3357,0.477,0.473,514,1422,0.361,0.364,1086,1935,0.561,0.543,99.2,108.2
7,2023-24,HOU,Houston Rockets,22300496,2024-01-06,HOU vs. MIL,1610612749,981,1693,0.579,0.583,1788,3795,0.471,0.473,475,1398,0.34,0.365,1313,2397,0.548,0.542,103.9,113.1
9,2023-24,HOU,Houston Rockets,22300485,2024-01-05,HOU vs. MIN,1610612750,800,1470,0.544,0.586,1530,3454,0.443,0.474,452,1296,0.349,0.368,1078,2158,0.5,0.544,101.6,103.5
10,2023-24,HOU,Houston Rockets,22300469,2024-01-03,HOU vs. BKN,1610612751,784,1391,0.564,0.584,1557,3338,0.466,0.475,528,1379,0.383,0.367,1029,1959,0.525,0.543,100.6,112.9
4,2023-24,HOU,Houston Rockets,22300453,2024-01-01,HOU vs. DET,1610612765,1006,1711,0.588,0.584,1731,3494,0.495,0.474,455,1195,0.381,0.367,1276,2299,0.555,0.544,102.3,114.7
1,2023-24,HOU,Houston Rockets,22300434,2023-12-29,HOU vs. PHI,1610612755,902,1551,0.582,0.584,1546,3345,0.462,0.475,419,1245,0.337,0.366,1127,2100,0.537,0.545,101.5,110.9
11,2023-24,HOU,Houston Rockets,22300418,2023-12-27,HOU vs. PHX,1610612756,884,1528,0.579,0.577,1626,3481,0.467,0.467,506,1367,0.37,0.362,1120,2114,0.53,0.535,99.9,111.1
12,2023-24,HOU,Houston Rockets,22300409,2023-12-26,HOU vs. IND,1610612754,1096,1873,0.585,0.586,1767,3525,0.501,0.474,425,1123,0.378,0.367,1342,2402,0.559,0.545,107.1,117.9
13,2023-24,HOU,Houston Rockets,22300392,2023-12-23,HOU @ NOP,1610612740,895,1491,0.6,0.585,1599,3476,0.46,0.473,518,1538,0.337,0.365,1081,1938,0.558,0.544,102.8,109.5
15,2023-24,HOU,Houston Rockets,22300385,2023-12-22,HOU vs. DAL,1610612742,996,1618,0.616,0.577,1740,3632,0.479,0.47,532,1458,0.365,0.365,1208,2174,0.556,0.537,103.1,115.0
17,2023-24,HOU,Houston Rockets,22300371,2023-12-20,HOU vs. ATL,1610612737,999,1613,0.619,0.588,1757,3478,0.505,0.478,522,1341,0.389,0.367,1235,2137,0.578,0.548,104.5,115.1
18,2023-24,HOU,Houston Rockets,22300349,2023-12-18,HOU @ CLE,1610612739,821,1467,0.56,0.586,1489,3236,0.46,0.474,444,1240,0.358,0.367,1045,1996,0.524,0.545,100.9,110.0
8,2023-24,HOU,Houston Rockets,22300346,2023-12-17,HOU @ MIL,1610612749,981,1693,0.579,0.583,1788,3795,0.471,0.473,475,1398,0.34,0.365,1313,2397,0.548,0.542,103.9,113.1
19,2023-24,HOU,Houston Rockets,22300332,2023-12-15,HOU @ MEM,1610612763,821,1492,0.55,0.587,1584,3405,0.465,0.477,532,1382,0.385,0.369,1052,2023,0.52,0.545,102.2,111.5
20,2023-24,HOU,Houston Rockets,22300314,2023-12-13,HOU vs. MEM,1610612763,821,1492,0.55,0.587,1584,3405,0.465,0.477,532,1382,0.385,0.369,1052,2023,0.52,0.545,102.2,111.5
22,2023-24,HOU,Houston Rockets,22300298,2023-12-11,HOU vs. SAS,1610612759,910,1543,0.59,0.582,1700,3484,0.488,0.475,538,1391,0.387,0.369,1162,2093,0.555,0.542,104.6,116.5
24,2023-24,HOU,Houston Rockets,22301224,2023-12-08,HOU @ DEN,1610612743,915,1624,0.563,0.584,1630,3506,0.465,0.474,453,1255,0.361,0.365,1177,2251,0.523,0.543,99.8,110.0
28,2023-24,HOU,Houston Rockets,22301212,2023-12-06,HOU vs. OKC,1610612760,802,1458,0.55,0.582,1517,3423,0.443,0.471,518,1463,0.354,0.365,999,1960,0.51,0.54,102.6,107.7
29,2023-24,HOU,Houston Rockets,22300291,2023-12-02,HOU @ LAL,1610612747,847,1470,0.576,0.581,1692,3615,0.468,0.472,568,1488,0.382,0.367,1124,2127,0.528,0.54,102.4,107.5
25,2023-24,HOU,Houston Rockets,22300263,2023-11-29,HOU @ DEN,1610612743,915,1624,0.563,0.584,1630,3506,0.465,0.474,453,1255,0.361,0.365,1177,2251,0.523,0.543,99.8,110.0
16,2023-24,HOU,Houston Rockets,22300059,2023-11-28,HOU @ DAL,1610612742,996,1618,0.616,0.577,1740,3632,0.479,0.47,532,1458,0.365,0.365,1208,2174,0.556,0.537,103.1,115.0
26,2023-24,HOU,Houston Rockets,22300048,2023-11-24,HOU vs. DEN,1610612743,915,1624,0.563,0.584,1630,3506,0.465,0.474,453,1255,0.361,0.365,1177,2251,0.523,0.543,99.8,110.0
21,2023-24,HOU,Houston Rockets,22300231,2023-11-22,HOU vs. MEM,1610612763,821,1492,0.55,0.587,1584,3405,0.465,0.477,532,1382,0.385,0.369,1052,2023,0.52,0.545,102.2,111.5
32,2023-24,HOU,Houston Rockets,22300224,2023-11-20,HOU @ GSW,1610612744,926,1547,0.599,0.588,1682,3516,0.478,0.478,500,1395,0.358,0.37,1182,2121,0.557,0.548,102.1,111.0
30,2023-24,HOU,Houston Rockets,22300216,2023-11-19,HOU @ LAL,1610612747,847,1470,0.576,0.581,1692,3615,0.468,0.472,568,1488,0.382,0.367,1124,2127,0.528,0.54,102.4,107.5
34,2023-24,HOU,Houston Rockets,22300037,2023-11-17,HOU @ LAC,1610612746,848,1501,0.565,0.584,1582,3421,0.462,0.471,491,1366,0.359,0.365,1091,2055,0.531,0.542,101.2,106.0
27,2023-24,HOU,Houston Rockets,22300182,2023-11-12,HOU vs. DEN,1610612743,915,1624,0.563,0.584,1630,3506,0.465,0.474,453,1255,0.361,0.365,1177,2251,0.523,0.543,99.8,110.0
14,2023-24,HOU,Houston Rockets,22300011,2023-11-10,HOU vs. NOP,1610612740,895,1491,0.6,0.585,1599,3476,0.46,0.473,518,1538,0.337,0.365,1081,1938,0.558,0.544,102.8,109.5
31,2023-24,HOU,Houston Rockets,22300163,2023-11-08,HOU vs. LAL,1610612747,847,1470,0.576,0.581,1692,3615,0.468,0.472,568,1488,0.382,0.367,1124,2127,0.528,0.54,102.4,107.5
35,2023-24,HOU,Houston Rockets,22300153,2023-11-06,HOU vs. SAC,1610612758,917,1553,0.59,0.584,1669,3437,0.486,0.475,519,1332,0.39,0.367,1150,2105,0.546,0.543,102.0,111.8
36,2023-24,HOU,Houston Rockets,22300137,2023-11-04,HOU vs. SAC,1610612758,917,1553,0.59,0.584,1669,3437,0.486,0.475,519,1332,0.39,0.367,1150,2105,0.546,0.543,102.0,111.8
37,2023-24,HOU,Houston Rockets,22300122,2023-11-01,HOU vs. CHA,1610612766,912,1502,0.607,0.586,1621,3251,0.499,0.477,499,1257,0.397,0.37,1122,1994,0.563,0.544,103.2,116.7
33,2023-24,HOU,Houston Rockets,22300096,2023-10-29,HOU vs. GSW,1610612744,926,1547,0.599,0.588,1682,3516,0.478,0.478,500,1395,0.358,0.37,1182,2121,0.557,0.548,102.1,111.0
23,2023-24,HOU,Houston Rockets,22300083,2023-10-27,HOU @ SAS,1610612759,910,1543,0.59,0.582,1700,3484,0.488,0.475,538,1391,0.387,0.369,1162,2093,0.555,0.542,104.6,116.5
38,2023-24,HOU,Houston Rockets,22300066,2023-10-25,HOU @ ORL,1610612753,905,1536,0.589,0.59,1596,3365,0.474,0.478,454,1279,0.355,0.368,1142,2086,0.547,0.549,102.7,104.7
0,2023-24,LAL,Los Angeles Lakers,22300549,2024-01-13,LAL @ UTA,1610612762,979,1690,0.579,0.582,1781,3737,0.477,0.473,578,1528,0.378,0.366,1203,2209,0.545,0.541,102.4,116.8
2,2023-24,LAL,Los Angeles Lakers,22300531,2024-01-11,LAL vs. PHX,1610612756,884,1528,0.579,0.577,1626,3481,0.467,0.467,506,1367,0.37,0.362,1120,2114,0.53,0.535,99.9,111.1
6,2023-24,LAL,Los Angeles Lakers,22300516,2024-01-09,LAL vs. TOR,1610612761,955,1616,0.591,0.584,1710,3517,0.486,0.473,526,1357,0.388,0.366,1184,2160,0.548,0.543,101.4,109.2
7,2023-24,LAL,Los Angeles Lakers,22300505,2024-01-07,LAL vs. LAC,1610612746,848,1501,0.565,0.584,1582,3421,0.462,0.471,491,1366,0.359,0.365,1091,2055,0.531,0.542,101.2,106.0
9,2023-24,LAL,Los Angeles Lakers,22300491,2024-01-05,LAL vs. MEM,1610612763,821,1492,0.55,0.587,1584,3405,0.465,0.477,532,1382,0.385,0.369,1052,2023,0.52,0.545,102.2,111.5
11,2023-24,LAL,Los Angeles Lakers,22300475,2024-01-03,LAL vs. MIA,1610612748,883,1443,0.612,0.585,1600,3357,0.477,0.473,514,1422,0.361,0.364,1086,1935,0.561,0.543,99.2,108.2
13,2023-24,LAL,Los Angeles Lakers,22300446,2023-12-31,LAL @ NOP,1610612740,895,1491,0.6,0.585,1599,3476,0.46,0.473,518,1538,0.337,0.365,1081,1938,0.558,0.544,102.8,109.5
15,2023-24,LAL,Los Angeles Lakers,22300443,2023-12-30,LAL @ MIN,1610612750,800,1470,0.544,0.586,1530,3454,0.443,0.474,452,1296,0.349,0.368,1078,2158,0.5,0.544,101.6,103.5
17,2023-24,LAL,Los Angeles Lakers,22300428,2023-12-28,LAL vs. CHA,1610612766,912,1502,0.607,0.586,1621,3251,0.499,0.477,499,1257,0.397,0.37,1122,1994,0.563,0.544,103.2,116.7
18,2023-24,LAL,Los Angeles Lakers,22300403,2023-12-25,LAL vs. BOS,1610612738,851,1560,0.546,0.588,1623,3588,0.452,0.477,537,1483,0.362,0.366,1086,2105,0.516,0.548,100.3,105.9
19,2023-24,LAL,Los Angeles Lakers,22300397,2023-12-23,LAL @ OKC,1610612760,802,1458,0.55,0.582,1517,3423,0.443,0.471,518,1463,0.354,0.365,999,1960,0.51,0.54,102.6,107.7
16,2023-24,LAL,Los Angeles Lakers,22300380,2023-12-21,LAL @ MIN,1610612750,800,1470,0.544,0.586,1530,3454,0.443,0.474,452,1296,0.349,0.368,1078,2158,0.5,0.544,101.6,103.5
21,2023-24,LAL,Los Angeles Lakers,22300370,2023-12-20,LAL @ CHI,1610612741,863,1464,0.589,0.588,1659,3548,0.468,0.476,582,1590,0.366,0.368,1077,1958,0.55,0.545,97.9,112.9
22,2023-24,LAL,Los Angeles Lakers,22300359,2023-12-18,LAL vs. NYK,1610612752,850,1432,0.594,0.588,1605,3397,0.472,0.477,511,1386,0.369,0.368,1094,2011,0.544,0.547,98.5,108.9
23,2023-24,LAL,Los Angeles Lakers,22300331,2023-12-15,LAL @ SAS,1610612759,910,1543,0.59,0.582,1700,3484,0.488,0.475,538,1391,0.387,0.369,1162,2093,0.555,0.542,104.6,116.5
24,2023-24,LAL,Los Angeles Lakers,22300316,2023-12-13,LAL @ SAS,1610612759,910,1543,0.59,0.582,1700,3484,0.488,0.475,538,1391,0.387,0.369,1162,2093,0.555,0.542,104.6,116.5
25,2023-24,LAL,Los Angeles Lakers,22300306,2023-12-12,LAL @ DAL,1610612742,996,1618,0.616,0.577,1740,3632,0.479,0.47,532,1458,0.365,0.365,1208,2174,0.556,0.537,103.1,115.0
14,2023-24,LAL,Los Angeles Lakers,22301230,2023-12-07,LAL vs. NOP,1610612740,895,1491,0.6,0.585,1599,3476,0.46,0.473,518,1538,0.337,0.365,1081,1938,0.558,0.544,102.8,109.5
3,2023-24,LAL,Los Angeles Lakers,22301203,2023-12-05,LAL vs. PHX,1610612756,884,1528,0.579,0.577,1626,3481,0.467,0.467,506,1367,0.37,0.362,1120,2114,0.53,0.535,99.9,111.1
27,2023-24,LAL,Los Angeles Lakers,22300291,2023-12-02,LAL vs. HOU,1610612745,825,1433,0.576,0.591,1547,3390,0.456,0.477,479,1398,0.343,0.366,1068,1992,0.536,0.548,98.8,105.2
20,2023-24,LAL,Los Angeles Lakers,22300271,2023-11-30,LAL @ OKC,1610612760,802,1458,0.55,0.582,1517,3423,0.443,0.471,518,1463,0.354,0.365,999,1960,0.51,0.54,102.6,107.7
30,2023-24,LAL,Los Angeles Lakers,22300258,2023-11-29,LAL @ DET,1610612765,1006,1711,0.588,0.584,1731,3494,0.495,0.474,455,1195,0.381,0.367,1276,2299,0.555,0.544,102.3,114.7
31,2023-24,LAL,Los Angeles Lakers,22300255,2023-11-27,LAL @ PHI,1610612755,902,1551,0.582,0.584,1546,3345,0.462,0.475,419,1245,0.337,0.366,1127,2100,0.537,0.545,101.5,110.9
